date,game_name,rank_on_date,ranking_type,ranking_basis,plays_count_observed,plays_rank_within_capture,plays_rank_scope,category,source_url,capture_timestamp,capture_url,game_url,developer,rating_text,plays_text,parser,confidence,notes
2012-04-03,Burrito Bison Revenge,3,top_rated,page_order_top_rated,1740610,6,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120403214548,https://web.archive.org/web/20120403214548/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/JuicyBeast/burrito-bison-revenge,JuicyBeast,Currently 4.5/5 Stars.,"1,740,610 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120403214548_http_www.kongregate.com_80_top-rated-games_70303d7f43c95170.html
2012-04-03,Cursed Treasure: Don't...,4,top_rated,page_order_top_rated,12523106,1,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120403214548,https://web.archive.org/web/20120403214548/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/IriySoft/cursed-treasure-dont-touch-my-gems,IriySoft,Currently 4.5/5 Stars.,"12,523,106 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120403214548_http_www.kongregate.com_80_top-rated-games_70303d7f43c95170.html
2012-04-03,Spiral Knights,5,top_rated,page_order_top_rated,1342557,7,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120403214548,https://web.archive.org/web/20120403214548/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/SpiralKnights/spiral-knights,SpiralKnights,Currently 4.5/5 Stars.,"1,342,557 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120403214548_http_www.kongregate.com_80_top-rated-games_70303d7f43c95170.html
2012-04-03,Bloons Tower Defense 4,6,top_rated,page_order_top_rated,11002094,3,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120403214548,https://web.archive.org/web/20120403214548/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/Ninjakiwi/bloons-tower-defense-4,Ninjakiwi,Currently 4.5/5 Stars.,"11,002,094 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120403214548_http_www.kongregate.com_80_top-rated-games_70303d7f43c95170.html
2012-04-03,Infectonator : World D...,7,top_rated,page_order_top_rated,6116825,4,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120403214548,https://web.archive.org/web/20120403214548/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/TogeProductions/infectonator-world-dominator,TogeProductions,Currently 4.5/5 Stars.,"6,116,825 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120403214548_http_www.kongregate.com_80_top-rated-games_70303d7f43c95170.html
2012-04-03,Badge Master,8,top_rated,page_order_top_rated,1003691,8,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120403214548,https://web.archive.org/web/20120403214548/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/Senekis93/badge-master,Senekis93,Currently 4.5/5 Stars.,"1,003,691 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120403214548_http_www.kongregate.com_80_top-rated-games_70303d7f43c95170.html
2012-04-05,Kingdom Rush,1,top_rated,page_order_top_rated,4385311,5,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games?,20120405185706,https://web.archive.org/web/20120405185706/http://www.kongregate.com:80/top-rated-games?,http://www.kongregate.com/games/Ironhidegames/kingdom-rush,Ironhidegames,Currently 4.6/5 Stars.,"4,385,311 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120405185706_http_www.kongregate.com_80_top-rated-games_3b59c75adbd5407d.html
2012-04-05,Learn to Fly 2,2,top_rated,page_order_top_rated,11827916,2,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games?,20120405185706,https://web.archive.org/web/20120405185706/http://www.kongregate.com:80/top-rated-games?,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,light_bringer777,Currently 4.6/5 Stars.,"11,827,916 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120405185706_http_www.kongregate.com_80_top-rated-games_3b59c75adbd5407d.html
2012-04-05,Burrito Bison Revenge,3,top_rated,page_order_top_rated,1778104,6,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games?,20120405185706,https://web.archive.org/web/20120405185706/http://www.kongregate.com:80/top-rated-games?,http://www.kongregate.com/games/JuicyBeast/burrito-bison-revenge,JuicyBeast,Currently 4.5/5 Stars.,"1,778,104 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120405185706_http_www.kongregate.com_80_top-rated-games_3b59c75adbd5407d.html
2012-04-05,Cursed Treasure: Don't...,4,top_rated,page_order_top_rated,12537126,1,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games?,20120405185706,https://web.archive.org/web/20120405185706/http://www.kongregate.com:80/top-rated-games?,http://www.kongregate.com/games/IriySoft/cursed-treasure-dont-touch-my-gems,IriySoft,Currently 4.5/5 Stars.,"12,537,126 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120405185706_http_www.kongregate.com_80_top-rated-games_3b59c75adbd5407d.html
2012-04-05,Spiral Knights,5,top_rated,page_order_top_rated,1356778,7,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games?,20120405185706,https://web.archive.org/web/20120405185706/http://www.kongregate.com:80/top-rated-games?,http://www.kongregate.com/games/SpiralKnights/spiral-knights,SpiralKnights,Currently 4.5/5 Stars.,"1,356,778 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120405185706_http_www.kongregate.com_80_top-rated-games_3b59c75adbd5407d.html
2012-04-05,Bloons Tower Defense 4,6,top_rated,page_order_top_rated,11024287,3,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games?,20120405185706,https://web.archive.org/web/20120405185706/http://www.kongregate.com:80/top-rated-games?,http://www.kongregate.com/games/Ninjakiwi/bloons-tower-defense-4,Ninjakiwi,Currently 4.5/5 Stars.,"11,024,287 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120405185706_http_www.kongregate.com_80_top-rated-games_3b59c75adbd5407d.html
2012-04-05,Infectonator : World D...,7,top_rated,page_order_top_rated,6124100,4,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games?,20120405185706,https://web.archive.org/web/20120405185706/http://www.kongregate.com:80/top-rated-games?,http://www.kongregate.com/games/TogeProductions/infectonator-world-dominator,TogeProductions,Currently 4.5/5 Stars.,"6,124,100 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120405185706_http_www.kongregate.com_80_top-rated-games_3b59c75adbd5407d.html
2012-04-05,Badge Master,8,top_rated,page_order_top_rated,1009696,8,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games?,20120405185706,https://web.archive.org/web/20120405185706/http://www.kongregate.com:80/top-rated-games?,http://www.kongregate.com/games/Senekis93/badge-master,Senekis93,Currently 4.5/5 Stars.,"1,009,696 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120405185706_http_www.kongregate.com_80_top-rated-games_3b59c75adbd5407d.html
2012-04-09,Kingdom Rush,1,top_rated,page_order_top_rated,4473652,5,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120409234621,https://web.archive.org/web/20120409234621/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/Ironhidegames/kingdom-rush,Ironhidegames,Currently 4.6/5 Stars.,"4,473,652 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120409234621_http_www.kongregate.com_80_top-rated-games_5d623980207a65d5.html
2012-04-09,Learn to Fly 2,2,top_rated,page_order_top_rated,11932137,2,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120409234621,https://web.archive.org/web/20120409234621/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,light_bringer777,Currently 4.6/5 Stars.,"11,932,137 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120409234621_http_www.kongregate.com_80_top-rated-games_5d623980207a65d5.html
2012-04-09,Burrito Bison Revenge,3,top_rated,page_order_top_rated,1859923,6,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120409234621,https://web.archive.org/web/20120409234621/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/JuicyBeast/burrito-bison-revenge,JuicyBeast,Currently 4.5/5 Stars.,"1,859,923 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120409234621_http_www.kongregate.com_80_top-rated-games_5d623980207a65d5.html
2012-04-09,Cursed Treasure: Don't...,4,top_rated,page_order_top_rated,12566742,1,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120409234621,https://web.archive.org/web/20120409234621/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/IriySoft/cursed-treasure-dont-touch-my-gems,IriySoft,Currently 4.5/5 Stars.,"12,566,742 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120409234621_http_www.kongregate.com_80_top-rated-games_5d623980207a65d5.html
2012-04-09,Spiral Knights,5,top_rated,page_order_top_rated,1386471,7,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120409234621,https://web.archive.org/web/20120409234621/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/SpiralKnights/spiral-knights,SpiralKnights,Currently 4.5/5 Stars.,"1,386,471 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120409234621_http_www.kongregate.com_80_top-rated-games_5d623980207a65d5.html
2012-04-09,Bloons Tower Defense 4,6,top_rated,page_order_top_rated,11076039,3,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120409234621,https://web.archive.org/web/20120409234621/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/Ninjakiwi/bloons-tower-defense-4,Ninjakiwi,Currently 4.5/5 Stars.,"11,076,039 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120409234621_http_www.kongregate.com_80_top-rated-games_5d623980207a65d5.html
2012-04-09,Infectonator : World D...,7,top_rated,page_order_top_rated,6143497,4,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120409234621,https://web.archive.org/web/20120409234621/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/TogeProductions/infectonator-world-dominator,TogeProductions,Currently 4.5/5 Stars.,"6,143,497 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120409234621_http_www.kongregate.com_80_top-rated-games_5d623980207a65d5.html
2012-04-09,Badge Master,8,top_rated,page_order_top_rated,1023737,8,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120409234621,https://web.archive.org/web/20120409234621/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/Senekis93/badge-master,Senekis93,Currently 4.5/5 Stars.,"1,023,737 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120409234621_http_www.kongregate.com_80_top-rated-games_5d623980207a65d5.html
2012-04-14,Kingdom Rush,1,top_rated,page_order_top_rated,4567355,5,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120414192908,https://web.archive.org/web/20120414192908/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/Ironhidegames/kingdom-rush,Ironhidegames,Currently 4.6/5 Stars.,"4,567,355 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120414192908_http_www.kongregate.com_80_top-rated-games_1e4b2396e1ef7b71.html
2012-04-14,Learn to Fly 2,2,top_rated,page_order_top_rated,12034182,2,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120414192908,https://web.archive.org/web/20120414192908/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,light_bringer777,Currently 4.6/5 Stars.,"12,034,182 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120414192908_http_www.kongregate.com_80_top-rated-games_1e4b2396e1ef7b71.html
2012-04-14,Burrito Bison Revenge,3,top_rated,page_order_top_rated,1944137,6,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120414192908,https://web.archive.org/web/20120414192908/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/JuicyBeast/burrito-bison-revenge,JuicyBeast,Currently 4.5/5 Stars.,"1,944,137 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120414192908_http_www.kongregate.com_80_top-rated-games_1e4b2396e1ef7b71.html
2012-04-14,Cursed Treasure: Don't...,4,top_rated,page_order_top_rated,12599655,1,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120414192908,https://web.archive.org/web/20120414192908/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/IriySoft/cursed-treasure-dont-touch-my-gems,IriySoft,Currently 4.5/5 Stars.,"12,599,655 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120414192908_http_www.kongregate.com_80_top-rated-games_1e4b2396e1ef7b71.html
2012-04-14,Spiral Knights,5,top_rated,page_order_top_rated,1415913,7,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120414192908,https://web.archive.org/web/20120414192908/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/SpiralKnights/spiral-knights,SpiralKnights,Currently 4.5/5 Stars.,"1,415,913 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120414192908_http_www.kongregate.com_80_top-rated-games_1e4b2396e1ef7b71.html
2012-04-14,Bloons Tower Defense 4,6,top_rated,page_order_top_rated,11129708,3,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120414192908,https://web.archive.org/web/20120414192908/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/Ninjakiwi/bloons-tower-defense-4,Ninjakiwi,Currently 4.5/5 Stars.,"11,129,708 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120414192908_http_www.kongregate.com_80_top-rated-games_1e4b2396e1ef7b71.html
2012-04-14,Infectonator : World D...,7,top_rated,page_order_top_rated,6163415,4,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120414192908,https://web.archive.org/web/20120414192908/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/TogeProductions/infectonator-world-dominator,TogeProductions,Currently 4.5/5 Stars.,"6,163,415 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120414192908_http_www.kongregate.com_80_top-rated-games_1e4b2396e1ef7b71.html
2012-04-14,Badge Master,8,top_rated,page_order_top_rated,1037688,8,visible_games_in_same_capture,,http://www.kongregate.com:80/top-rated-games,20120414192908,https://web.archive.org/web/20120414192908/http://www.kongregate.com:80/top-rated-games,http://www.kongregate.com/games/Senekis93/badge-master,Senekis93,Currently 4.5/5 Stars.,"1,037,688 plays",game_browser_game_row,medium,Extracted from cached HTML data/raw/html/20120414192908_http_www.kongregate.com_80_top-rated-games_1e4b2396e1ef7b71.html
